정류소명,영문명,시도,구군,동,경도,위도,경유노선수,경유노선
성북시장건너,Seongbuk Market,대구광역시,북구,산격1동,128.5946333,35.8949173,4,623+653+순환2+순환2-1
성북시장앞,Seongbuk Market,대구광역시,북구,산격1동,128.5947341,35.89573232,6,349+623+653+707+순환2+순환2-1
대산초등학교건너,Daesan Elementary School,대구광역시,북구,산격1동,128.5956724,35.89779608,4,623+653+순환2+순환2-1
대산초등학교앞,Daesan Elementary School,대구광역시,북구,산격1동,128.5953885,35.89753642,6,349+623+653+707+순환2+순환2-1
산격주공아파트건너,Sangyeok Jugong Apts,대구광역시,북구,산격1동,128.5964283,35.9006073,5,623+653+급행2+순환2+순환2-1
산격주공아파트앞,Sangyeok Jugong Apts,대구광역시,북구,산격1동,128.5962435,35.9003812,7,349+623+653+707+급행2+순환2+순환2-1
연암네거리1,Yeonam (4) Junction,대구광역시,북구,산격1동,128.5973859,35.9017817,9,320+326+623+653+707+북구1+순환2+순환2-1+순환3
상수도사업본부시설관리소앞,Waterworks HQ Facilities Management Office,대구광역시,북구,산격1동,128.60307,35.90228822,3,623+북구1+순환3
연암네거리2,Yeonam (4) Junction,대구광역시,북구,산격2동,128.597375,35.90193,4,320+326+북구1+순환3-1
경동산업앞,Kyoung Dong Industry Co Ltd,대구광역시,북구,산격2동,128.61203,35.91133167,1,300
대구우편집중국앞,Daegu Mail Center,대구광역시,북구,산격2동,128.6149588,35.90981592,8,300+304+306+320+413+653+937+북구2
엑스코건너,EXCO,대구광역시,북구,산격2동,128.6106009,35.90781185,8,300+304+306+320+413+653+937+북구2
텍스빌,Texville,대구광역시,북구,산격2동,128.6093269,35.90684313,7,304+306+320+413+653+937+북구2
신세계병원건너,Shinsegae hospital,대구광역시,북구,산격2동,128.6140883,35.89817333,9,101-1+232-1+304+503+623+706+836+북구1+순환3-1
산격대우아파트앞,Sangyeok Daewoo Apts,대구광역시,북구,산격2동,128.6114921,35.8992395,9,101-1+232-1+304+503+623+706+836+북구1+순환3-1
산격중학교앞,Sangyeok Middle School,대구광역시,북구,산격2동,128.608445,35.900955,5,503+623+706+북구1+순환3-1
상수도사업본부시설관리소건너,Waterworks HQ Facilities Management Office,대구광역시,북구,산격2동,128.6026167,35.90245833,10,320+326+349+623+653+707+북구1+순환2+순환2-1+순환3-1
오뚜기물류센터,Ottugi Logistics Center,대구광역시,북구,산격2동,128.6077583,35.90923333,1,300
엑스코앞,EXCO,대구광역시,북구,산격2동,128.6124628,35.9082786,7,304+306+320+413+653+937+북구2
건영아파트건너,Kunyoung Apts,대구광역시,북구,산격2동,128.6151076,35.8994941,8,101-1+304+306+413+523+623+937+북구6
복현대백맨션건너,Bokhyeon Daebaek Mansion,대구광역시,북구,산격2동,128.6160068,35.90229282,8,101-1+304+306+413+523+623+937+북구6
대구우편집중국(동편),Daegu Mail Center,대구광역시,북구,산격2동,128.6155449,35.91093157,2,300+320
동원약품,Dongwon Pharmaceutical Company,대구광역시,북구,산격2동,128.6169377,35.90889998,6,304+306+413+653+937+북구2
연암네거리3,Yeonam (4) Junction,대구광역시,북구,산격2동,128.598985,35.90218833,6,349+623+653+707+순환2+순환2-1
중소기업관앞,Small and Medium Businesses Hall,대구광역시,북구,산격2동,128.616615,35.90793167,2,순환2+순환2-1
한국패션센터,Fashion Center Korea,대구광역시,북구,산격2동,128.6122083,35.905425,2,순환2+순환2-1
산업용재관,Industrial Material Complex,대구광역시,북구,산격2동,128.6055642,35.9051353,8,320+326+349+653+937+북구2+순환2+순환2-1
산격거평타운건너,Sangyeok Geopyeong Town,대구광역시,북구,산격2동,128.6027399,35.90481965,3,503+706+707
산격거평타운앞,Sangyeok Geopyeong Town,대구광역시,북구,산격2동,128.6029766,35.90501217,5,503+706+707+937+북구2
전기재료관1,EleCenteric Material Cmplx,대구광역시,북구,산격2동,128.606995,35.90522167,2,순환2+순환2-1
전자상가,Electronic Market,대구광역시,북구,산격2동,128.6052249,35.90538818,8,320+326+349+653+937+북구2+순환2+순환2-1
유통단지회차지,Distribution Complex,대구광역시,북구,산격2동,128.60613,35.90815833,6,300+304+306+326+349+413
북대구초등학교건너,Bukdaegu Elementary School,대구광역시,북구,산격2동,128.6094386,35.90420718,2,순환2+순환2-1
전기재료관2,EleCenteric Material Cmplx,대구광역시,북구,산격2동,128.6077683,35.90396167,2,순환2+순환2-1
북대구초등학교앞,Bukdaegu Elementary School,대구광역시,북구,산격2동,128.6107629,35.9046376,2,순환2+순환2-1
산격119안전센터(엑스코),Sangyeok 119 Center,대구광역시,북구,산격2동,128.6149674,35.90693115,2,순환2+순환2-1
중소기업관건너,Small and Medium Businesses Hall,대구광역시,북구,산격2동,128.616745,35.90784833,2,순환2+순환2-1
유통단지회차지2,Distribution Complex,대구광역시,북구,산격2동,128.60577,35.907317,6,300+304+306+326+349+413
무태교,Mutaegyo (Bridge),대구광역시,북구,산격2동,128.596335,35.90259,1,349
전자관,EleCenteronic Cmplx,대구광역시,북구,산격2동,128.6086313,35.90695887,8,300+304+306+320+413+653+937+북구2
신세계병원앞,Shinsegae hospital,대구광역시,북구,산격3동,128.6133783,35.89813167,9,101+232+304+503+623+706+836+북구1+순환3
산격종합시장앞,Sangyeok Market,대구광역시,북구,산격3동,128.61053,35.899385,9,101+232+304+503+623+706+836+북구1+순환3
대원유치원건너,Daewon Kindergarten,대구광역시,북구,산격3동,128.6066631,35.8980302,4,101+232+304+836
산격초등학교앞,Sangyeok Elementary School,대구광역시,북구,산격3동,128.6053062,35.89442105,4,101+232+304+836
산격4동행정복지센터건너,Sangyeok 4-dong Community Service Center,대구광역시,북구,산격3동,128.6052903,35.89206093,1,232
경북대체육센터건너,Kyungpook National University Athletic Center,대구광역시,북구,산격3동,128.6066133,35.89115833,8,300+306+410-1+501+523+706+719+북구6
경북대학교북문앞,Kyungpook National University North Gate,대구광역시,북구,산격3동,128.609955,35.89293667,8,300+306+410+501+523+706+719+북구6
경북대학교북문건너,Kyungpook National University North Gate,대구광역시,북구,산격3동,128.6096682,35.89300942,8,300+306+410-1+501+523+706+719+북구6
복현우체국건너,Bokhyeon Post Office,대구광역시,북구,산격3동,128.6135663,35.89648533,8,300+306+410-1+501+523+706+719+북구6
산격중학교건너,Sangyeok Middle School,대구광역시,북구,산격4동,128.6085467,35.900605,5,503+623+706+북구1+순환3
대원유치원앞,Daewon Kindergarten,대구광역시,북구,산격4동,128.6067942,35.89833587,4,101-1+232-1+304+836
산격초등학교건너,Sangyeok Elementary School,대구광역시,북구,산격4동,128.6051567,35.89533755,4,101-1+232-1+304+836
산격4동행정복지센터앞,Sangyeok 4-dong Community Service Center,대구광역시,북구,산격4동,128.6051364,35.89313083,4,101-1+232-1+304+836
경북대학교체육센터건너2,Kyungpook National University Athletic Center,대구광역시,북구,산격4동,128.6051133,35.89088317,1,232-1
경북대체육센터앞,Kyungpook National University Athletic Center,대구광역시,북구,산격4동,128.6048438,35.8901117,8,300+306+410+501+523+706+719+북구6
경북대학교서문건너,Kyungpook National University West Gate,대구광역시,북구,산격4동,128.6028918,35.88899778,9,232-1+300+306+410-1+501+523+706+719+북구6
경북대학교서문앞,Kyungpook National University West Gate,대구광역시,북구,산격4동,128.6030254,35.88881765,9,232+300+306+410+501+523+706+719+북구6
산격청구맨션앞,Sangyeok Cheonggu Mansion,대구광역시,북구,산격4동,128.6011277,35.88962005,8,232-1+300+304+403+623+706+719+순환2-1
대구시산격청사건너2,City Hall Sangyeok Building,대구광역시,북구,산격4동,128.6001436,35.88990848,7,232+300+403+623+706+719+순환2
실내체육관건너,Daegu Gym,대구광역시,북구,산격4동,128.6026163,35.89174553,3,101+304+836
실내체육관앞,Daegu Gym,대구광역시,북구,산격4동,128.6024769,35.8918353,3,101-1+304+836
칠곡우방타운앞(종점),Chilgok Woobang Town,대구광역시,북구,읍내동,128.5469017,35.94737833,8,706+719+724+937+북구5+북구7+칠곡1+칠곡1-1
대중금속공업고등학교건너,Daejung Technical High School,대구광역시,북구,읍내동,128.554052,35.95270855,8,300 +527+급행3+급행9+급행9-1+급행9-2+급행9-3+칠곡3
대중금속공업고등학교앞,Daejung Technical High School,대구광역시,북구,읍내동,128.5538283,35.95287,9,300 +527+급행3+급행9+급행9-1+급행9-2+급행9-3+북구5+칠곡3
동호동앞(북구),Dongho-dong,대구광역시,북구,읍내동,128.5531167,35.95937,10,300 +38+527+730+급행3+급행9+급행9-1+급행9-2+급행9-3+팔공3
동호동건너(북구),Dongho-dong,대구광역시,북구,읍내동,128.5523216,35.95981213,10,300 +38+527+730+급행3+급행9+급행9-1+급행9-2+급행9-3+팔공3
대구은행칠곡지점건너,Daegu Bank Chilgok Branch,대구광역시,북구,읍내동,128.5489433,35.93567833,7,300 +527+730+급행3+북구1+칠곡3+칠곡5
대구은행칠곡지점앞,Daegu Bank Chilgok Branch,대구광역시,북구,읍내동,128.5488912,35.93648082,7,300 +527+730+급행3+북구1+칠곡3+칠곡5
칠곡동화아파트건너,Chilgok Donghwa Apts,대구광역시,북구,읍내동,128.5500517,35.939925,7,300 +527+730+급행3+북구1+칠곡3+칠곡5
칠곡동화아파트앞,Chilgok Donghwa Apts,대구광역시,북구,읍내동,128.5497395,35.9397026,7,300 +527+730+급행3+북구1+칠곡3+칠곡5
칠곡시장앞,Chilgok Market,대구광역시,북구,읍내동,128.5509047,35.94320913,6,300 +527+730+북구1+칠곡3+칠곡5
칠곡시장건너,Chilgok Market,대구광역시,북구,읍내동,128.5506287,35.94314145,6,300 +527+730+북구1+칠곡3+칠곡5
대구칠곡초등학교앞,Chilgok Elementary School,대구광역시,북구,읍내동,128.5513378,35.94622198,8,300 +527+730+급행3+북구1+칠곡2+칠곡3+칠곡5
칠곡중학교앞(칠곡향교앞),Chilgok Middle School,대구광역시,북구,읍내동,128.5514536,35.94757465,4,300 +527+급행3+칠곡3
칠곡중학교건너(칠곡향교건너),Chilgok Middle School,대구광역시,북구,읍내동,128.5525581,35.94937417,6,300 +527+북구5+칠곡1+칠곡1-1+칠곡3
SD아이프라임강북아파트,SDiprime Gangbuk Apts,대구광역시,북구,읍내동,128.5527221,35.95041775,4,300 +527+북구5+칠곡3
대천초등학교건너,Daecheon Elementary School,대구광역시,북구,읍내동,128.5555233,35.93800167,2,708+칠곡1
대천초등학교앞,Daecheon Elementary School,대구광역시,북구,읍내동,128.5554667,35.93812833,2,708+칠곡1-1
럭키아파트건너,Lucky Apts,대구광역시,북구,읍내동,128.556795,35.94017667,2,708+칠곡1
럭키아파트앞,Lucky Apts,대구광역시,북구,읍내동,128.5566333,35.940015,2,708+칠곡1-1
한양산호아파트앞,Hanyang Sanho Apts,대구광역시,북구,읍내동,128.5558711,35.94187828,2,708+칠곡1-1
공작한양아파트앞,Gongjak Hanyang Apts,대구광역시,북구,읍내동,128.5547282,35.935869,1,708
공작한양아파트건너,Gongjak Hanyang Apts,대구광역시,북구,읍내동,128.5548434,35.9355566,1,708
코스모스한양아파트앞,Cosmos Hanyang Apts,대구광역시,북구,읍내동,128.5544005,35.93331415,1,708
코스모스한양아파트건너,Cosmos Hanyang Apts,대구광역시,북구,읍내동,128.5544072,35.93293603,1,708
칠곡에덴타운건너,Chilgok Eden Town,대구광역시,북구,읍내동,128.5513034,35.93238315,6,707+719+725+726+937+칠곡1-1
거동교1,Geodonggyo (Bridge),대구광역시,북구,읍내동,128.5526243,35.94686662,5,730+북구1+북구5+칠곡2+칠곡5
거동교2,Geodonggyo (Bridge),대구광역시,북구,읍내동,128.5533575,35.94691425,7,730+북구1+북구5+칠곡1+칠곡1-1+칠곡2+칠곡5
칠곡초등학교앞,Chilgok Elementary School,대구광역시,북구,읍내동,128.5536244,35.9439172,2,708+칠곡1-1
교동초등학교건너,Gyodong Elementary School,대구광역시,북구,읍내동,128.548575,35.94510648,1,칠곡2
칠곡우방타운건너(종점),Chilgok Woobang Town,대구광역시,북구,읍내동,128.5467564,35.94754145,8,706+719+724+937+북구5+북구7+칠곡1+칠곡1-1
경북농업기술원입구,Gyeongbuk Agricultural Research and Extension Serv,대구광역시,북구,읍내동,128.5548579,35.95452795,4,300 +527+706+칠곡3
교동초등학교앞,Gyodong Elementary School,대구광역시,북구,읍내동,128.5485587,35.94504112,1,칠곡2
한양산호아파트건너,Hanyang Sanho Apts,대구광역시,북구,읍내동,128.5549748,35.9424925,2,708+칠곡1
대구칠곡초등학교건너,Chilgok Elementary School,대구광역시,북구,읍내동,128.5509898,35.94573987,4,730+북구1+칠곡2+칠곡5
대중금속공업고등학교3,Daejung Technical High School,대구광역시,북구,읍내동,128.55305,35.953765,4,706+북구5+칠곡1+칠곡1-1
칠곡3차보성타운앞,Chilgok 3-cha Boseong Town,대구광역시,북구,읍내동,128.5560867,35.95160667,2,칠곡1+칠곡1-1
대중금속공업고등학교4,Daejung Technical High School,대구광역시,북구,읍내동,128.55265,35.95362833,3,706+칠곡1+칠곡1-1
대구역북편네거리1,Daegu Station North (4) Junction,대구광역시,북구,칠성동,128.5954633,35.87850667,8,304+410+503+623+653+706+730+북구2
대구역북편네거리2,Daegu Station North (4) Junction,대구광역시,북구,칠성동,128.5952105,35.87847532,7,304+410-1+503+623+653+706+북구2
대구삼성창조캠퍼스4,Daegu Samsung Creative Campus,대구광역시,북구,칠성동,128.5963617,35.8811116,5,410+503+653+706+급행2
대구삼성창조캠퍼스3,Daegu Samsung Creative Campus,대구광역시,북구,칠성동,128.5960258,35.88113935,6,410-1+503+653+706+급행2+북구4
고성지구대1,Goseong Area Patrol Unit,대구광역시,북구,칠성동,128.5890405,35.87932962,2,349+708
대구역서희스타힐스건너,Daegu Station Seohee Starhills,대구광역시,북구,칠성동,128.5896707,35.87870068,2,730+북구3
칠성우방타운,Chilseong Woobang Town,대구광역시,북구,칠성동,128.5922175,35.88011163,2,730+북구4
대구IM뱅크PARK동편건너,IMBank PARK,대구광역시,북구,칠성동,128.589642,35.88124847,5,349+708+730+836+북구4
오페라삼정그린코아APT,Opera Samjung Greencore Apt,대구광역시,북구,칠성동,128.5907053,35.88465492,5,300+349+836+북구4+칠곡2
이마트칠성점앞,E-Mart Chilseong Branch,대구광역시,북구,칠성동,128.5903715,35.88455522,4,300+349+836+칠곡2
대구은행제2본점앞,Daegu Bank Headquarters 2,대구광역시,북구,칠성동,128.5878865,35.88394425,7,232-1+300+523+708+730+북구4+칠곡2
새동네아파트건너,Saedongne Apts,대구광역시,북구,칠성동,128.6018021,35.88061315,4,304+623+동구3+팔공1
새동네아파트앞,Saedongne Apts,대구광역시,북구,칠성동,128.600845,35.88248,3,304+501+623
칠성시장(전자상가앞),Chilseong Market,대구광역시,북구,칠성동,128.6027883,35.87856833,5,304+623+가창2+동구3+팔공1
칠성시장(전자상가건너),Chilseong Market,대구광역시,북구,칠성동,128.60296,35.87870667,4,304+623+동구3+팔공1
칠성시장(농협앞),Chilseong Market,대구광역시,북구,칠성동,128.6035217,35.87718,4,가창2+동구3+북구2+팔공1
칠성시장(농협건너),Chilseong Market,대구광역시,북구,칠성동,128.6035033,35.87731833,3,동구3+북구2+팔공1
칠성꽃도매시장앞,Chilseong Flower Market,대구광역시,북구,칠성동,128.6012633,35.87599667,2,501+802
칠성시장건너,Chilseong Market,대구광역시,북구,칠성동,128.6057448,35.87483687,10,101-1+156+306+401+402+403+618+650+708+급행1
칠성시장앞1,Chilseong Market,대구광역시,북구,칠성동,128.6053516,35.87463208,11,101+156+306+401+402+403+618+650+708+가창2+급행1
경명여고앞,Kyeongmyeong Girls' High School,대구광역시,북구,칠성동,128.5987817,35.87889667,3,304+623+북구2
경명여고건너,Kyeongmyeong Girls' High School,대구광역시,북구,칠성동,128.6005233,35.87867833,3,304+623+북구2
칠성시장역(서문프라자앞),Chilseong Market Station,대구광역시,북구,칠성동,128.6051017,35.87609167,6,802+가창2+동구3+북구2+북구3+팔공1
칠성시장역(서문프라자건너),Chilseong Market Station,대구광역시,북구,칠성동,128.605155,35.87614667,5,802+동구3+북구2+북구3+팔공1
대구역서희스타힐스앞,Daegu Station Seohee Starhills,대구광역시,북구,칠성동,128.5897919,35.87883547,1,북구3
대구북부소방서건너,Bukbu Fire Station,대구광역시,북구,칠성동,128.5929211,35.87822538,1,북구3
도시철도대구역,Daegu Station,대구광역시,북구,칠성동,128.5963017,35.87740167,1,북구3
대구역꽃시장,Daegu Station Flower Market,대구광역시,북구,칠성동,128.5999817,35.876785,1,북구3
칠성꽃도매시장건너,Chilseong Flower Market,대구광역시,북구,칠성동,128.6014049,35.87615657,3,501+802+가창2
대구북부소방서앞,Bukbu Fire Station,대구광역시,북구,칠성동,128.5945717,35.877735,2,730+북구3
오페라하우스건너,Opera House,대구광역시,북구,칠성동,128.5927752,35.88272767,2,232+523
도시철도대구역건너,Daegu Station,대구광역시,북구,칠성동,128.598775,35.87709865,1,북구3
칠성고가도로하단,Chilseong Overpass,대구광역시,북구,칠성동,128.6014537,35.88136692,3,가창2+동구3+팔공1
대구삼성창조캠퍼스1,Daegu Samsung Creative Campus,대구광역시,북구,칠성동,128.5946833,35.88254,2,232-1+523
칠성시장(양친회신협),Chilseong Market,대구광역시,북구,칠성동,128.6014847,35.87800695,2,501+가창2
신성교,Shinseonggyo(Bridge),대구광역시,북구,칠성동,128.60806,35.87532167,2,101+북구3
칠성시장(양친회신협)건너,Chilseong Market,대구광역시,북구,칠성동,128.6013027,35.87808723,1,501
노원네거리(대구은행건너),Nowon (4) Junction,대구광역시,북구,침산1동,128.57931,35.90024167,2,356+403
노원네거리3(기업은행),Nowon (4) Junction,대구광역시,북구,침산1동,128.5790284,35.89863717,2,326+356
노원네거리4(기업은행),Nowon (4) Junction,대구광역시,북구,침산1동,128.5791684,35.89844992,2,326+356
침산동화타운앞,Chimsan Donghwa Town,대구광역시,북구,침산1동,128.5780383,35.89445,2,326+356
경상여자고등학교건너,Gyeongsang Girls' High School,대구광역시,북구,침산1동,128.5877287,35.90109083,6,320+326+403+북구1+순환3-1+칠곡2
경상여자고등학교앞,Gyeongsang Girls' High School,대구광역시,북구,침산1동,128.5873679,35.90090898,6,320+326+403+북구1+순환3+칠곡2
침산남영타운건너,Chimsan Namyeong Town,대구광역시,북구,침산1동,128.58521,35.90088,6,320+326+403+북구1+순환3-1+칠곡2
침산남영타운앞,Chimsan Namyeong Town,대구광역시,북구,침산1동,128.585195,35.900755,6,320+326+403+북구1+순환3+칠곡2
노원네거리1(오봉새마을금고앞),Nowon (4) Junction,대구광역시,북구,침산1동,128.5803498,35.89982345,5,320+403+북구1+순환3-1+칠곡2
노원네거리2(오봉새마을금고건너),Nowon (4) Junction,대구광역시,북구,침산1동,128.5804351,35.89959643,6,320+326+403+북구1+순환3+칠곡2
대구지식산업센터앞,Daegu knowledge industrial center,대구광역시,북구,침산1동,128.5791067,35.9024,2,356+403
침산코오롱하늘채건너,Chimsan Kolon Haneulchae Apts,대구광역시,북구,침산2동,128.5976493,35.88531745,6,232+410+503+523+653+706
침산코오롱하늘채앞,Chimsan Kolon Haneulchae Apts,대구광역시,북구,침산2동,128.597449,35.88554677,7,232-1+410-1+503+523+653+706+북구4
침산네거리1,Chimsan (4) Junction,대구광역시,북구,침산2동,128.5933872,35.88773198,3,300+836+북구4
침산네거리2,Chimsan (4) Junction,대구광역시,북구,침산2동,128.5933758,35.88788342,2,300+836
침산화성파크드림앞,Chimsan Hwasung Park Dream,대구광역시,북구,침산2동,128.5912371,35.89221098,4,101+403+719+순환2
침산화성파크드림건너,Chimsan Hwasung Park Dream,대구광역시,북구,침산2동,128.5914068,35.89241723,6,101-1+349+403+707+719+순환2-1
CBS방송국건너,Christian Broadcasting System,대구광역시,북구,침산2동,128.5981435,35.8878349,5,232-1+300+653+706+836
CBS방송국앞,Christian Broadcasting System,대구광역시,북구,침산2동,128.59849,35.887935,5,232+300+653+706+836
동침산네거리,Dongchimsan (4) Junction,대구광역시,북구,침산2동,128.5993683,35.88653833,3,410+503+523
경대교앞,Gyeongdaegyo (Bridge),대구광역시,북구,침산2동,128.6007633,35.88603833,3,304+501+623
경대교건너,Gyeongdaegyo (Bridge),대구광역시,북구,침산2동,128.6004967,35.88561833,3,304+501+623
오페라하우스앞,Opera House,대구광역시,북구,침산2동,128.5928867,35.88288833,2,232-1+523
대구삼성창조캠퍼스2,Daegu Samsung Creative Campus,대구광역시,북구,침산2동,128.5968883,35.882745,2,232+523
동침산네거리2,Dongchimsan (4) Junction,대구광역시,북구,침산2동,128.5995617,35.88660333,1,
침산중학교앞,Chimsan Middle School,대구광역시,북구,침산3동,128.5879529,35.88899638,2,101-1+707
침산중학교건너,Chimsan Middle School,대구광역시,북구,침산3동,128.5877359,35.88886097,1,101
북대구세무서건너,Bukdaegu District Tax Office,대구광역시,북구,침산3동,128.5829558,35.88908087,3,101-1+707+730
북대구세무서앞,Bukdaegu District Tax Office,대구광역시,북구,침산3동,128.5829176,35.88804712,3,101+707+730
북구청앞,Buk-gu Office,대구광역시,북구,침산3동,128.5836837,35.8848143,7,232-1+300+523+708+730+북구4+칠곡2
침산초등학교앞,Chimsan Elementary School,대구광역시,북구,침산3동,128.5850534,35.89045547,2,719+순환2-1
침산초등학교건너,Chimsan Elementary School,대구광역시,북구,침산3동,128.5857269,35.89047995,3,707+719+순환2
북구보건소앞,Buk-gu Community Health Center,대구광역시,북구,침산3동,128.5871349,35.89108777,2,719+순환2-1
북구보건소건너,Buk-gu Community Health Center,대구광역시,북구,침산3동,128.5880821,35.89121938,2,719+순환2
침산3동행정복지센터,Chimsan 3-dong Community Service Center,대구광역시,북구,침산3동,128.5899207,35.89133143,4,101-1+349+707+칠곡2
명성푸르지오앞,Myeongseong Prugio,대구광역시,북구,침산3동,128.5911167,35.889105,4,101-1+349+707+칠곡2
명성푸르지오건너,Myeongseong Prugio,대구광역시,북구,침산3동,128.5913111,35.88900997,3,101+349+칠곡2
백사벌네거리1,Baeksabeol (4) Junction,대구광역시,북구,침산3동,128.5889433,35.89948167,2,403+칠곡2
백사벌네거리2,Baeksabeol (4) Junction,대구광역시,북구,침산3동,128.5890135,35.8998051,4,349+403+707+칠곡2
무림제지앞1,Moorim Paper Manufacturing Co Ltd,대구광역시,북구,침산3동,128.5894134,35.89615432,2,403+칠곡2
북부상수도사업소,Bukbu Waterworks Office,대구광역시,북구,침산3동,128.5894367,35.89655667,3,349+403+칠곡2
무림제지건너,Moorim Paper Manufacturing Co Ltd,대구광역시,북구,침산3동,128.5898555,35.89396225,3,349+403+칠곡2
침산초등학교후문,Chimsan Elementary School,대구광역시,북구,침산3동,128.586765,35.89307833,1,707
무림제지앞2,Moorim Paper Manufacturing Co Ltd,대구광역시,북구,침산3동,128.5886933,35.895965,1,707
침산쌍용예가아파트앞,Chimsan Ssangyong Yega Apts,대구광역시,북구,침산3동,128.589705,35.893625,2,403+칠곡2
낙산리건너(돌고개),DolGoGae,대구광역시,북구,태전1동,128.533717,35.933561,4,200+250+250-1+칠곡2
낙산리입구(돌고개),,대구광역시,북구,태전1동,128.534007,35.933611,3,200+250+250-1
태전중앙시장건너,Taejeon Jungang Market,대구광역시,북구,태전1동,128.5459132,35.92138,7,200+250+250-1+724+북구8+칠곡1+칠곡2
태전중앙시장앞,Taejeon Jungang Market,대구광역시,북구,태전1동,128.5458487,35.92097167,6,200+250+250-1+724+북구8+칠곡2
태전두성타운앞,Taejeon Duseong Town,대구광역시,북구,태전1동,128.5443713,35.92360347,7,200+250+250-1+724+북구8+칠곡1-1+칠곡2
태전두성타운건너,Taejeon Duseong Town,대구광역시,북구,태전1동,128.5443954,35.92402082,7,200+250+250-1+724+북구8+칠곡1+칠곡2
대구보건대학교앞2,Daegu Health College,대구광역시,북구,태전1동,128.5425753,35.9272525,6,200+250+250-1+724+북구7+북구8
대구보건대학교건너2,Daegu Health College,대구광역시,북구,태전1동,128.5430079,35.92602653,6,200+250+250-1+724+북구7+북구8
칠곡대백맨션앞,Chilgok Daebaek Mansion,대구광역시,북구,태전1동,128.5400359,35.9323628,4,724+북구7+북구8+칠곡2
칠곡대백맨션건너,Chilgok Daebaek Mansion,대구광역시,북구,태전1동,128.5399931,35.93321807,3,724+북구7+북구8
대구과학대학교앞,Taegu Science University,대구광역시,북구,태전1동,128.5444416,35.92986113,2,칠곡1-1+칠곡2
대구과학대학교건너,Taegu Science University,대구광역시,북구,태전1동,128.5445676,35.92929967,2,칠곡1+칠곡2
대구보건대학교앞1,Daegu Health College,대구광역시,북구,태전1동,128.5441334,35.92673332,2,칠곡1-1+칠곡2
대구보건대학교건너1,Daegu Health College,대구광역시,북구,태전1동,128.544369,35.9270949,2,칠곡1+칠곡2
태전삼거리2,Taejeon (3) Junction,대구광역시,북구,태전1동,128.5464939,35.92133463,8,300 +527+708+719+725+726+730+급행3
칠곡한신아파트앞1,Chilgok Hansin Apts,대구광역시,북구,태전1동,128.5438991,35.93367538,4,707+719+937+칠곡2
칠곡IC 2,Chilgok IC,대구광역시,북구,태전1동,128.5417945,35.93381817,4,707+719+937+칠곡2
태현초등학교앞,Taehyeon Elementary School,대구광역시,북구,태전1동,128.5420317,35.92755833,6,200+250+250-1+724+북구7+북구8
칠곡한신아파트건너,Chilgok Hansin Apts,대구광역시,북구,태전1동,128.5444754,35.9329583,2,칠곡1+칠곡2
칠곡한신아파트앞2,Chilgok Hansin Apts,대구광역시,북구,태전1동,128.5443786,35.93272397,2,칠곡1-1+칠곡2
태전우방타운1차,Taejeon Woobang Town 1-cha Apts,대구광역시,북구,태전1동,128.5422367,35.91600167,1,북구7
태전육교1,Taejeon Overpass,대구광역시,북구,태전1동,128.5418225,35.91992995,1,북구7
태전육교2,Taejeon Overpass,대구광역시,북구,태전1동,128.5416883,35.92147667,1,북구7
태전두성3차앞,Taejeon Duseong 3-cha,대구광역시,북구,태전1동,128.5419728,35.92398893,1,북구7
태전두성3차건너,Taejeon Duseong 3-cha,대구광역시,북구,태전1동,128.5420981,35.9236049,1,북구7
태전삼거리1,Taejeon (3) Junction,대구광역시,북구,태전2동,128.5469036,35.92212163,9,300 +527+708+719+725+726+730+급행3+칠곡1-1
대구보건대학교3,Daegu Health College,대구광역시,북구,태전2동,128.5475593,35.92631128,7,300 +527+725+726+730+북구1+칠곡3
대구보건대학교4,Daegu Health College,대구광역시,북구,태전2동,128.5473553,35.92682945,5,300 +527+725+726+730
매천중고등학교건너,Maecheon Middle and High School,대구광역시,북구,태전2동,128.5485987,35.91017653,11,200+250+250-1+300 +527+708+719+724+725+726+북구8
매천중고등학교앞,Maecheon Middle and High School,대구광역시,북구,태전2동,128.5482999,35.9100197,11,200+250+250-1+300 +527+708+719+724+725+726+북구8
대구병원앞,Daegu hospital,대구광역시,북구,태전2동,128.5486083,35.91280792,12,200+250+250-1+300 +527+708+719+724+725+726+급행3+북구8
두성파크아파트앞,Duseong Park Apts,대구광역시,북구,태전2동,128.5485433,35.915395,11,250-1+300 +527+708+719+724+725+726+730+북구8+칠곡2
태전역1,Taejeon Station,대구광역시,북구,태전2동,128.5480739,35.91814292,14,200+250+250-1+300 +527+708+719+724+725+726+730+급행7+북구8+칠곡2
대구과학대학교1,Taegu Science University,대구광역시,북구,태전2동,128.5481056,35.92986758,9,300 +527+725+726+730+급행3+급행7+북구1+칠곡3
대구과학대학교2,Taegu Science University,대구광역시,북구,태전2동,128.547891,35.93026738,8,300 +527+725+726+730+급행3+급행7+북구1
칠곡에덴타운앞,Chilgok Eden Town,대구광역시,북구,태전2동,128.5518579,35.93214065,7,707+719+725+726+937+칠곡1+칠곡3
구암교1,Guamgyo (Bridge),대구광역시,북구,태전2동,128.5486933,35.92549333,5,708+719+북구1+칠곡1+칠곡3
구암교2,Guamgyo (Bridge),대구광역시,북구,태전2동,128.548515,35.92548667,4,708+719+북구1+칠곡1-1
